season,date,gid,phase,away,home,away_1p,home_1p,total_1p,u25,ft,et_hour,dow,weekend,away_rest,home_rest,away_r5,home_r5,away_r15_n,home_r15_n,away_r15,home_r15,comb_r5_pct,comb_r15_pct,home_venue_r10,away_road_r10,env_1p_goals,env_1p_sog,env_1p_xg,h2h_last_u25,away_goalie,home_goalie,away_goalie_cls,home_goalie_cls,goalie_pair,total_line,espn_total,espn_books,espn_span
2024,2024-12-04,2024020409,reg,DAL,LAK,2,0,2,1,5,22.0,2,0,2,4,3,5,15,15,9,14,80.0,76.7,100.0,70.0,1.733,17.4,1.7289,,oettinger,rittich,starter,tandem,starter+tandem,,5.5,1,0.0
2024,2024-12-05,2024020410,reg,WPG,BUF,1,2,3,0,5,19.0,3,0,2,2,4,4,15,15,13,13,80.0,86.7,70.0,80.0,1.5,18.5,1.724,,hellebuyck,luukkonen,starter,starter,starter+starter,,5.5,1,0.0
2024,2024-12-05,2024020411,reg,NSH,MTL,0,1,1,1,3,19.0,3,0,1,2,4,3,15,15,14,13,70.0,90.0,80.0,100.0,1.2,17.27,1.6993,,annunen,montembeault,backup,starter,backup+starter,,6.5,1,0.0
2024,2024-12-05,2024020412,reg,DET,OTT,0,1,1,1,3,19.0,3,0,2,4,4,4,15,15,12,13,80.0,83.3,80.0,70.0,1.6,18.5,1.8691,,husso,ullmark,backup,tandem,backup+tandem,,6.5,1,0.0
2024,2024-12-05,2024020413,reg,SJS,TBL,0,5,5,0,9,19.0,3,0,2,5,4,3,15,15,13,10,70.0,76.7,80.0,90.0,1.933,19.2,1.8095,,vanecek,vasilevskiy,backup,starter,backup+starter,,6.5,1,0.0
2024,2024-12-05,2024020414,reg,FLA,PHI,2,0,2,1,12,19.0,3,0,2,5,3,4,15,15,10,14,70.0,79.3,100.0,40.0,1.734,17.6,1.7616,1,knight,fedotov,backup,backup,backup+backup,,6.5,1,0.0
2024,2024-12-05,2024020415,reg,COL,CAR,1,1,2,1,8,19.0,3,0,2,2,2,3,15,15,8,12,50.0,65.5,60.0,60.0,1.967,18.13,1.8291,1,wedgewood,kochetkov,backup,tandem,backup+tandem,,6.5,1,0.0
2024,2024-12-05,2024020416,reg,SEA,NYI,2,0,2,1,7,19.5,3,0,2,2,3,3,15,15,11,13,60.0,79.3,70.0,60.0,1.4,17.56,1.7464,1,daccord,sorokin,starter,starter,starter+starter,,5.5,1,0.0
2024,2024-12-05,2024020417,reg,STL,CGY,2,1,3,0,7,21.0,3,0,2,2,4,5,15,15,12,15,90.0,90.0,90.0,60.0,1.3,18.63,1.6178,,binnington,vladar,starter,tandem,starter+tandem,,5.5,1,0.0
2024,2024-12-05,2024020418,reg,CBJ,EDM,1,1,2,1,9,21.0,3,0,2,2,3,5,15,15,8,13,80.0,70.0,100.0,70.0,1.933,19.7,1.881,0,tarasov,pickard,backup,backup,backup+backup,,6.5,1,0.0
2024,2024-12-06,2024020419,reg,WSH,TOR,0,0,0,1,4,19.0,4,0,3,2,4,5,15,15,8,14,90.0,75.9,100.0,60.0,1.833,18.96,1.8098,0,lindgren,stolarz,tandem,tandem,tandem+tandem,,6.5,1,0.0
2024,2024-12-06,2024020420,reg,SEA,NJD,1,1,2,1,5,19.0,4,0,1,4,3,3,15,15,11,12,60.0,76.7,70.0,70.0,1.8,18.17,1.8452,,grubauer,markstrom,backup,starter,backup+starter,,6.5,1,0.0
2024,2024-12-06,2024020421,reg,PIT,NYR,0,0,0,1,6,19.5,4,0,3,4,3,4,15,15,10,13,70.0,76.7,80.0,70.0,1.867,19.53,1.6982,0,nedeljkovic,shesterkin,tandem,starter,starter+tandem,,6.5,1,0.0
2024,2024-12-06,2024020422,reg,CBJ,VAN,2,0,2,1,7,22.0,4,0,1,3,4,4,15,15,9,12,80.0,70.0,80.0,70.0,1.933,18.23,1.711,,merzlikins,lankinen,starter,starter,starter+starter,,6.5,1,0.0
2024,2024-12-06,2024020423,reg,DAL,VGK,0,1,1,1,5,22.0,4,0,2,2,4,3,15,15,10,11,70.0,70.0,40.0,70.0,1.967,18.87,1.7634,,oettinger,hill,starter,starter,starter+starter,,6.5,1,0.0
2024,2024-12-06,2024020424,reg,MIN,ANA,0,0,0,1,6,22.0,4,0,3,2,5,3,15,15,14,10,80.0,82.8,60.0,80.0,1.667,18.46,1.7488,0,gustavsson,gibson,starter,backup,backup+starter,,5.5,1,0.0
2024,2024-12-07,2024020425,reg,PHI,BOS,2,0,2,1,7,13.0,5,1,2,3,4,3,15,15,14,10,70.0,80.0,70.0,80.0,1.6,17.4,1.6936,1,kolosov,swayman,backup,starter,backup+starter,,5.5,1,0.0
2024,2024-12-07,2024020426,reg,UTA,BUF,0,1,1,1,7,13.0,5,1,5,2,4,3,15,15,13,12,70.0,83.3,70.0,90.0,1.534,19.07,1.7717,,vejmelka,luukkonen,tandem,starter,starter+tandem,,6.5,1,0.0
2024,2024-12-07,2024020427,reg,WPG,CHI,1,2,3,0,6,16.0,5,1,2,3,3,4,15,15,13,14,70.0,90.0,80.0,80.0,1.4,18.06,1.6475,1,hellebuyck,mrazek,starter,starter,starter+starter,,5.5,1,0.0
2024,2024-12-07,2024020428,reg,CAR,NYI,1,0,1,1,7,17.0,5,1,2,2,4,3,15,15,12,13,70.0,83.3,80.0,80.0,1.5,17.47,1.6956,,kochetkov,sorokin,tandem,starter,starter+tandem,,5.5,1,0.0
2024,2024-12-07,2024020429,reg,SJS,FLA,0,1,1,1,4,18.0,5,1,2,2,3,3,15,15,12,11,60.0,76.7,80.0,90.0,1.967,19.1,1.8127,,blackwood,bobrovsky,tandem,starter,starter+tandem,,6.5,1,0.0
2024,2024-12-07,2024020430,reg,WSH,MTL,0,2,2,1,6,19.0,5,1,1,2,4,3,15,15,9,13,70.0,73.3,80.0,60.0,1.634,17.6,1.7613,1,thompson,montembeault,tandem,starter,starter+tandem,,5.5,1,0.0
2024,2024-12-07,2024020431,reg,NSH,OTT,0,0,0,1,4,19.0,5,1,2,2,4,4,15,15,14,13,80.0,90.0,80.0,100.0,1.466,19.1,1.8824,,saros,ullmark,starter,starter,starter+starter,,5.5,1,0.0
2024,2024-12-07,2024020432,reg,COL,DET,1,0,1,1,3,19.0,5,1,2,2,3,4,15,15,8,12,70.0,66.7,70.0,60.0,1.933,18.06,1.8943,,georgiev,husso,tandem,backup,backup+tandem,,6.5,1,0.0
2024,2024-12-07,2024020433,reg,TOR,PIT,1,2,3,0,7,19.0,5,1,1,1,5,3,15,15,14,10,80.0,80.0,70.0,70.0,1.6,18.46,1.734,1,woll,jarry,backup,backup,backup+backup,,6.5,1,0.0
2024,2024-12-07,2024020434,reg,MIN,LAK,0,1,1,1,5,20.0,5,1,1,3,5,5,15,15,14,14,100.0,93.1,100.0,80.0,1.133,16.07,1.4858,1,fleury,kuemper,backup,backup,backup+backup,,5.5,1,0.0
2024,2024-12-07,2024020435,reg,STL,EDM,0,1,1,1,6,22.0,5,1,2,2,3,5,15,15,11,14,80.0,83.3,100.0,50.0,1.6,19.07,1.7259,,binnington,skinner,starter,starter,starter+starter,,6.5,1,0.0
2024,2024-12-08,2024020436,reg,SEA,NYR,0,1,1,1,12,13.0,6,1,2,2,4,4,15,15,11,13,80.0,79.3,90.0,80.0,1.7,19.23,1.7793,1,grubauer,quick,backup,backup,backup+backup,,5.5,1,0.0
2024,2024-12-08,2024020437,reg,TBL,VAN,0,1,1,1,6,16.0,6,1,3,2,3,4,15,15,9,12,70.0,70.0,80.0,70.0,2.067,17.5,1.6562,1,vasilevskiy,lankinen,starter,starter,starter+starter,,6.5,1,0.0
2024,2024-12-08,2024020438,reg,NYI,OTT,2,1,3,0,6,17.0,6,1,1,1,4,4,15,15,13,13,80.0,86.2,80.0,90.0,1.333,18.3,1.8005,1,sorokin,forsberg,starter,backup,backup+starter,,5.5,1,0.0
2024,2024-12-08,2024020439,reg,CBJ,WPG,0,0,0,1,5,18.0,6,1,2,1,4,2,15,15,10,12,60.0,73.3,80.0,80.0,1.833,19.46,1.7666,0,merzlikins,comrie,starter,backup,backup+starter,,6.5,1,0.0
2024,2024-12-08,2024020440,reg,COL,NJD,2,0,2,1,4,19.0,6,1,1,2,3,3,15,15,9,12,60.0,70.0,80.0,60.0,2.0,18.37,1.8912,,wedgewood,allen,backup,backup,backup+backup,,6.5,1,0.0
2024,2024-12-08,2024020441,reg,UTA,PHI,0,0,0,1,6,19.5,6,1,1,1,4,4,15,15,13,14,80.0,90.0,100.0,90.0,1.5,18.37,1.8612,,stauber,ersson,backup,backup,backup+backup,,5.5,1,0.0
2024,2024-12-08,2024020442,reg,CGY,DAL,1,1,2,1,8,20.0,6,1,3,2,4,4,15,15,14,10,80.0,80.0,70.0,100.0,1.7,19.43,1.8486,,wolf,oettinger,tandem,starter,starter+tandem,,6.5,1,0.0
2024,2024-12-09,2024020443,reg,DET,BUF,2,3,5,0,11,19.0,0,0,2,2,4,3,15,15,12,12,70.0,80.0,70.0,70.0,1.634,18.2,1.8057,1,husso,reimer,backup,backup,backup+backup,,6.5,1,0.0
2024,2024-12-09,2024020444,reg,CHI,NYR,1,1,2,1,3,19.0,0,0,2,1,3,4,15,15,13,13,70.0,86.7,90.0,80.0,1.534,18.63,1.6126,,soderblom,shesterkin,backup,starter,backup+starter,,6.5,1,0.0
2024,2024-12-09,2024020445,reg,ANA,MTL,1,1,2,1,5,19.5,0,0,3,2,3,3,15,15,10,13,60.0,76.7,90.0,90.0,1.533,17.96,1.8436,,dostal,montembeault,starter,starter,starter+starter,,6.5,1,0.0
2024,2024-12-10,2024020446,reg,TOR,NJD,0,0,0,1,3,19.0,1,0,3,2,4,4,15,15,13,12,80.0,83.3,80.0,60.0,1.667,17.9,1.7809,0,stolarz,markstrom,tandem,starter,starter+tandem,,6.5,1,0.0
2024,2024-12-10,2024020447,reg,COL,PIT,2,0,2,1,8,19.0,1,0,2,3,4,3,15,15,9,9,70.0,60.0,60.0,60.0,2.167,18.37,1.875,,wedgewood,jarry,backup,backup,backup+backup,,6.5,1,0.0
2024,2024-12-10,2024020448,reg,SJS,CAR,1,1,2,1,5,19.0,1,0,3,3,3,4,15,15,12,12,70.0,80.0,70.0,90.0,1.933,19.8,1.865,,vanecek,kochetkov,backup,tandem,backup+tandem,,6.5,1,0.0
2024,2024-12-10,2024020449,reg,PHI,CBJ,2,0,2,1,8,19.0,1,0,2,2,5,4,15,15,14,10,90.0,80.0,40.0,80.0,1.734,18.8,1.799,,ersson,merzlikins,backup,starter,backup+starter,,6.5,1,0.0
2024,2024-12-10,2024020450,reg,LAK,NYI,1,0,1,1,4,19.5,1,0,3,2,5,4,15,15,14,12,90.0,86.7,80.0,80.0,1.233,16.2,1.6496,,kuemper,sorokin,tandem,starter,starter+tandem,,5.5,1,0.0
2024,2024-12-10,2024020451,reg,CGY,NSH,1,2,3,0,7,20.0,1,0,2,3,4,5,15,15,14,14,90.0,93.1,80.0,100.0,1.267,18.34,1.7121,1,vladar,saros,tandem,starter,starter+tandem,,5.5,1,0.0
2024,2024-12-10,2024020452,reg,BOS,WPG,0,2,2,1,9,20.0,1,0,3,2,4,3,15,15,10,12,70.0,73.3,80.0,70.0,1.7,17.84,1.6553,,swayman,hellebuyck,starter,starter,starter+starter,,5.5,1,0.0
2024,2024-12-10,2024020453,reg,TBL,EDM,0,1,1,1,3,21.0,1,0,2,3,4,5,15,15,10,14,90.0,80.0,100.0,70.0,1.8,18.46,1.7526,,vasilevskiy,skinner,starter,starter,starter+starter,,6.5,1,0.0
2024,2024-12-10,2024020454,reg,MIN,UTA,0,1,1,1,9,21.5,1,0,3,2,5,4,15,15,14,13,90.0,90.0,80.0,80.0,1.3,18.66,1.6757,,gustavsson,vejmelka,starter,tandem,starter+tandem,,5.5,1,0.0
2024,2024-12-10,2024020455,reg,STL,VAN,2,1,3,0,7,22.0,1,0,3,2,3,5,15,15,11,13,80.0,80.0,80.0,60.0,1.7,17.96,1.6351,,hofer,demko,backup,backup,backup+backup,,5.5,1,0.0
2024,2024-12-10,2024020456,reg,FLA,SEA,0,1,1,1,3,22.0,1,0,3,2,3,5,15,15,11,12,80.0,76.7,80.0,50.0,1.767,17.87,1.8257,,bobrovsky,daccord,starter,starter,starter+starter,,5.5,1,0.0
2024,2024-12-11,2024020457,reg,NYR,BUF,1,0,1,1,5,19.0,2,0,2,2,4,2,15,15,13,11,60.0,80.0,60.0,70.0,1.767,19.34,1.6605,1,shesterkin,luukkonen,starter,starter,starter+starter,,6.5,1,0.0
2024,2024-12-11,2024020458,reg,ANA,OTT,0,3,3,0,6,19.5,2,0,2,3,4,3,15,15,10,12,77.8,75.9,80.0,90.0,1.767,18.77,1.9038,0,gibson,ullmark,backup,tandem,backup+tandem,,6.5,1,0.0
2024,2024-12-12,2024020459,reg,ANA,TOR,1,2,3,0,5,19.0,3,0,1,2,3,4,15,15,10,13,70.0,76.7,100.0,80.0,1.567,18.23,1.8557,,dostal,stolarz,tandem,tandem,tandem+tandem,,5.5,1,0.0
2024,2024-12-12,2024020460,reg,PIT,MTL,1,1,2,1,11,19.0,3,0,2,3,3,4,15,15,9,13,70.0,73.3,90.0,80.0,1.734,17.83,1.6912,1,jarry,montembeault,backup,starter,backup+starter,,6.5,1,0.0
2024,2024-12-12,2024020461,reg,LAK,NJD,0,0,0,1,4,19.0,3,0,2,2,5,5,15,15,14,12,100.0,86.7,90.0,80.0,1.467,16.67,1.7443,,rittich,markstrom,tandem,starter,starter+tandem,,5.5,1,0.0
2024,2024-12-12,2024020462,reg,DET,PHI,0,0,0,1,5,19.0,3,0,3,2,4,5,15,15,11,14,90.0,83.3,100.0,70.0,1.733,17.56,1.7931,,talbot,kolosov,tandem,backup,backup+tandem,,6.5,1,0.0
2024,2024-12-12,2024020463,reg,WSH,CBJ,0,0,0,1,3,19.0,3,0,5,2,4,5,15,15,9,10,90.0,63.3,40.0,60.0,2.134,18.96,1.8353,0,lindgren,greaves,tandem,backup,backup+tandem,,6.5,1,0.0
2024,2024-12-12,2024020464,reg,CHI,NYI,1,0,1,1,9,19.5,3,0,3,2,3,4,15,15,13,12,70.0,83.3,90.0,90.0,1.433,17.1,1.6755,,soderblom,sorokin,backup,starter,backup+starter,,5.5,1,0.0
2024,2024-12-12,2024020465,reg,SJS,STL,1,1,2,1,7,20.0,3,0,2,2,4,3,15,15,12,10,70.0,72.4,100.0,90.0,1.966,19.6,1.8941,1,georgiev,binnington,backup,starter,backup+starter,,5.5,1,0.0
2024,2024-12-12,2024020466,reg,NSH,DAL,0,0,0,1,5,20.0,3,0,2,4,4,5,15,15,13,10,90.0,76.7,70.0,100.0,1.833,18.37,1.805,1,annunen,oettinger,backup,starter,backup+starter,,6.5,1,0.0
2024,2024-12-12,2024020467,reg,EDM,MIN,2,1,3,0,8,20.5,3,0,2,2,5,5,15,15,14,14,100.0,93.1,100.0,70.0,1.367,18.37,1.6131,1,pickard,gustavsson,backup,starter,backup+starter,,5.5,1,0.0
2024,2024-12-12,2024020468,reg,VGK,WPG,0,1,1,1,5,20.0,3,0,6,2,3,3,15,15,11,12,60.0,79.3,90.0,90.0,1.634,18.9,1.6917,0,hill,hellebuyck,starter,starter,starter+starter,,5.5,1,0.0
2024,2024-12-12,2024020469,reg,UTA,COL,1,0,1,1,5,21.0,3,0,2,2,4,4,15,15,13,9,80.0,73.3,50.0,90.0,1.8,18.87,1.9122,1,vejmelka,wedgewood,tandem,backup,backup+tandem,,6.5,1,0.0
2024,2024-12-12,2024020470,reg,TBL,CGY,1,1,2,1,11,21.0,3,0,2,2,4,3,15,15,10,13,70.0,76.7,80.0,70.0,1.733,17.87,1.6693,,vasilevskiy,vladar,starter,tandem,starter+tandem,,6.5,1,0.0
2024,2024-12-12,2024020471,reg,FLA,VAN,0,2,2,1,4,22.0,3,0,2,2,4,4,15,15,11,12,80.0,76.7,80.0,50.0,1.767,17.23,1.6485,1,bobrovsky,lankinen,starter,starter,starter+starter,,5.5,1,0.0
2024,2024-12-12,2024020472,reg,BOS,SEA,0,2,2,1,6,22.0,3,0,2,2,4,5,15,15,10,13,90.0,76.7,80.0,70.0,1.667,17.63,1.7778,1,korpisalo,grubauer,backup,backup,backup+backup,,5.5,1,0.0
2024,2024-12-13,2024020473,reg,OTT,CAR,0,0,0,1,3,19.0,4,0,2,3,2,5,15,15,11,12,70.0,75.9,80.0,80.0,1.833,19.56,1.8839,1,ullmark,kochetkov,starter,starter,starter+starter,,6.5,1,0.0
2024,2024-12-14,2024020474,reg,CHI,NJD,0,0,0,1,5,13.0,5,1,2,2,4,5,15,15,13,12,90.0,83.3,90.0,100.0,1.634,17.53,1.7316,,commesso,markstrom,backup,starter,backup+starter,,5.5,1,0.0
2024,2024-12-14,2024020475,reg,LAK,NYR,2,0,2,1,6,13.0,5,1,2,3,5,5,15,15,14,13,100.0,90.0,90.0,80.0,1.367,17.96,1.6315,,kuemper,shesterkin,tandem,starter,starter+tandem,,5.5,1,0.0
2024,2024-12-14,2024020476,reg,PHI,MIN,0,1,1,1,5,14.0,5,1,2,2,5,4,15,15,14,14,90.0,93.3,90.0,90.0,1.367,17.73,1.5986,1,ersson,fleury,tandem,backup,backup+tandem,,5.5,1,0.0
2024,2024-12-14,2024020477,reg,VGK,EDM,0,1,1,1,9,16.0,5,1,2,2,4,4,15,15,12,13,77.8,82.8,100.0,90.0,1.567,19.0,1.6951,1,hill,skinner,starter,starter,starter+starter,,6.5,1,0.0
2024,2024-12-14,2024020478,reg,PIT,OTT,0,1,1,1,5,19.0,5,1,2,1,3,3,15,15,10,11,60.0,70.0,70.0,80.0,1.933,19.56,1.8906,,jarry,ullmark,backup,starter,backup+starter,,6.5,1,0.0
2024,2024-12-14,2024020479,reg,TOR,DET,0,1,1,1,6,19.0,5,1,2,2,3,4,15,15,12,11,70.0,76.7,80.0,70.0,1.633,17.8,1.7744,1,woll,husso,backup,backup,backup+backup,,5.5,1,0.0
2024,2024-12-14,2024020480,reg,BUF,WSH,1,1,2,1,6,19.0,5,1,3,2,2,5,15,15,11,10,70.0,70.0,50.0,90.0,1.933,18.0,1.7657,,luukkonen,thompson,starter,tandem,starter+tandem,,6.5,1,0.0
2024,2024-12-14,2024020481,reg,ANA,CBJ,1,2,3,0,7,19.0,5,1,2,2,3,5,15,15,10,10,80.0,66.7,50.0,70.0,1.933,19.3,1.8723,1,gibson,greaves,backup,backup,backup+backup,,6.5,1,0.0
2024,2024-12-14,2024020482,reg,MTL,WPG,1,2,3,0,6,19.0,5,1,2,2,5,3,15,15,13,12,80.0,83.3,90.0,80.0,1.4,17.5,1.6733,,montembeault,hellebuyck,starter,starter,starter+starter,,5.5,1,0.0
2024,2024-12-14,2024020483,reg,STL,DAL,1,0,1,1,3,20.0,5,1,2,2,3,5,15,15,10,10,80.0,66.7,70.0,50.0,2.0,18.7,1.8037,,binnington,oettinger,starter,starter,starter+starter,,5.5,1,0.0
2024,2024-12-14,2024020484,reg,NSH,COL,0,0,0,1,7,21.0,5,1,2,2,4,5,15,15,13,9,90.0,73.3,50.0,100.0,1.7,17.5,1.7122,1,saros,blackwood,starter,backup,backup+starter,,6.5,1,0.0
2024,2024-12-14,2024020485,reg,FLA,CGY,0,1,1,1,3,22.0,5,1,2,2,4,3,15,15,11,13,70.0,80.0,90.0,60.0,1.6,18.03,1.6806,,knight,wolf,backup,tandem,backup+tandem,,5.5,1,0.0
2024,2024-12-14,2024020486,reg,BOS,VAN,2,0,2,1,6,22.0,5,1,2,2,5,4,15,15,10,12,90.0,72.4,80.0,70.0,1.833,17.37,1.6475,1,swayman,demko,starter,backup,backup+starter,,5.5,1,0.0
2024,2024-12-14,2024020487,reg,UTA,SJS,1,1,2,1,7,22.0,5,1,2,2,5,4,15,15,13,12,90.0,83.3,70.0,90.0,1.733,20.17,1.9493,1,vejmelka,vanecek,tandem,backup,backup+tandem,,6.5,1,0.0
2024,2024-12-14,2024020488,reg,TBL,SEA,2,1,3,0,6,22.0,5,1,2,2,4,5,15,15,11,13,90.0,80.0,80.0,70.0,1.8,17.34,1.7518,,johansson,grubauer,backup,backup,backup+backup,,6.5,1,0.0
2024,2024-12-15,2024020489,reg,NYI,CHI,1,2,3,0,8,15.0,6,1,3,1,4,4,15,15,12,13,77.8,82.8,70.0,80.0,1.433,16.73,1.6774,1,sorokin,soderblom,starter,backup,backup+starter,,5.5,1,0.0
2024,2024-12-15,2024020490,reg,BUF,TOR,2,1,3,0,8,17.0,6,1,1,1,3,3,15,15,11,12,60.0,76.7,90.0,100.0,1.633,17.96,1.7394,,levi,hildeby,backup,backup,backup+backup,,6.5,1,0.0
2024,2024-12-15,2024020491,reg,CBJ,CAR,0,2,2,1,5,17.0,6,1,1,2,4,5,15,15,9,12,90.0,72.4,80.0,80.0,1.867,18.93,1.7773,0,merzlikins,tokarski,starter,backup,backup+starter,,6.5,1,0.0
2024,2024-12-15,2024020492,reg,NYR,STL,0,1,1,1,5,18.0,6,1,1,1,5,3,15,15,13,10,80.0,75.9,100.0,70.0,1.767,19.83,1.7348,1,quick,hofer,backup,backup,backup+backup,,5.5,1,0.0
2024,2024-12-15,2024020493,reg,VGK,MIN,1,1,2,1,5,18.0,6,1,1,1,5,4,15,15,12,14,90.0,86.7,90.0,100.0,1.367,18.73,1.5567,,samsonov,wallstedt,backup,backup,backup+backup,,5.5,1,0.0
2024,2024-12-16,2024020494,reg,WSH,DAL,1,0,1,1,4,20.0,0,0,2,2,5,5,15,15,10,11,100.0,70.0,70.0,70.0,1.933,18.27,1.8403,1,lindgren,oettinger,tandem,starter,starter+tandem,,5.5,1,0.0
2024,2024-12-16,2024020495,reg,FLA,EDM,2,1,3,0,11,20.5,0,0,2,2,5,4,15,15,11,13,90.0,80.0,100.0,70.0,1.734,18.17,1.7494,,bobrovsky,skinner,starter,starter,starter+starter,,5.5,1,0.0
2024,2024-12-16,2024020496,reg,COL,VAN,0,1,1,1,4,22.5,0,0,2,2,5,4,15,15,10,12,90.0,73.3,80.0,60.0,1.933,17.6,1.6932,,blackwood,demko,backup,backup,backup+backup,,5.5,1,0.0
2024,2024-12-17,2024020497,reg,BUF,MTL,0,2,2,1,7,19.0,1,0,2,3,3,4,15,15,10,12,70.0,73.3,100.0,90.0,1.667,18.13,1.7525,1,luukkonen,montembeault,starter,starter,starter+starter,,5.5,1,0.0
2024,2024-12-17,2024020498,reg,CBJ,TBL,0,1,1,1,8,19.0,1,0,2,3,4,3,15,15,10,10,70.0,69.0,70.0,80.0,2.1,18.56,1.7074,0,greaves,vasilevskiy,backup,starter,backup+starter,,6.5,1,0.0
2024,2024-12-17,2024020499,reg,LAK,PIT,1,0,1,1,5,19.0,1,0,3,3,5,4,15,15,14,11,90.0,83.3,70.0,90.0,1.433,16.96,1.6507,,kuemper,nedeljkovic,tandem,backup,backup+tandem,,5.5,1,0.0
2024,2024-12-17,2024020500,reg,NYI,CAR,0,2,2,1,4,19.5,1,0,2,2,3,5,15,15,11,12,77.8,75.9,80.0,70.0,1.667,17.77,1.7977,1,sorokin,kochetkov,starter,starter,starter+starter,,5.5,1,0.0
2024,2024-12-17,2024020501,reg,NJD,STL,1,0,1,1,5,20.0,1,0,3,2,5,4,15,15,12,11,90.0,79.3,100.0,80.0,1.733,17.56,1.8775,0,markstrom,binnington,starter,starter,starter+starter,,5.5,1,0.0
2024,2024-12-17,2024020502,reg,NYR,NSH,0,1,1,1,2,20.0,1,0,2,3,5,4,15,15,13,13,90.0,86.7,70.0,80.0,1.4,19.34,1.6034,,shesterkin,saros,starter,starter,starter+starter,,5.5,1,0.0
2024,2024-12-17,2024020503,reg,WSH,CHI,2,0,2,1,5,20.5,1,0,1,2,5,3,15,15,11,12,80.0,76.7,70.0,70.0,1.7,17.2,1.7051,,thompson,soderblom,tandem,backup,backup+tandem,,5.5,1,0.0
2024,2024-12-17,2024020504,reg,BOS,CGY,0,0,0,1,7,21.0,1,0,3,3,5,3,15,15,10,13,80.0,76.7,90.0,80.0,1.7,18.34,1.7456,1,swayman,wolf,starter,tandem,starter+tandem,,5.5,1,0.0
2024,2024-12-17,2024020505,reg,OTT,SEA,0,0,0,1,3,22.0,1,0,3,3,3,4,15,15,11,12,70.0,76.7,80.0,90.0,1.733,18.73,1.9343,1,ullmark,daccord,starter,starter,starter+starter,,5.5,1,0.0
2024,2024-12-17,2024020506,reg,WPG,SJS,1,0,1,1,7,22.5,1,0,3,3,3,4,15,15,11,12,70.0,76.7,70.0,70.0,1.933,19.64,1.9241,0,hellebuyck,georgiev,starter,backup,backup+starter,,5.5,1,0.0
2024,2024-12-18,2024020507,reg,PHI,DET,1,1,2,1,10,19.0,2,0,4,4,5,4,15,15,14,11,88.9,82.8,80.0,90.0,1.667,17.33,1.6999,1,ersson,lyon,tandem,backup,backup+tandem,,5.5,1,0.0
2024,2024-12-18,2024020508,reg,TOR,DAL,1,1,2,1,8,19.5,2,0,3,2,2,5,15,15,11,12,70.0,76.7,80.0,80.0,1.633,18.3,1.8134,,woll,oettinger,backup,starter,backup+starter,,5.5,1,0.0
2024,2024-12-18,2024020509,reg,FLA,MIN,2,1,3,0,7,21.5,2,0,2,3,4,4,15,15,11,14,80.0,83.3,90.0,60.0,1.633,18.13,1.691,1,bobrovsky,fleury,starter,backup,backup+starter,,5.5,1,0.0
2024,2024-12-18,2024020510,reg,VAN,UTA,0,0,0,1,5,22.0,2,0,2,4,4,5,15,15,12,13,90.0,83.3,80.0,70.0,1.567,18.67,1.734,,demko,vejmelka,backup,tandem,backup+tandem,,5.5,1,0.0
2024,2024-12-18,2024020511,reg,WPG,ANA,0,0,0,1,5,22.0,2,0,1,4,4,2,15,15,11,9,60.0,66.7,70.0,70.0,1.833,18.9,1.8854,,comrie,dostal,backup,tandem,backup+tandem,,5.5,1,0.0
2024,2024-12-19,2024020512,reg,STL,TBL,0,1,1,1,4,19.0,3,0,2,2,4,4,15,15,12,10,80.0,73.3,70.0,60.0,1.933,17.57,1.6814,1,binnington,vasilevskiy,starter,starter,starter+starter,,5.5,1,0.0
2024,2024-12-19,2024020513,reg,LAK,PHI,1,1,2,1,10,19.5,3,0,2,1,5,5,15,15,14,14,100.0,93.3,100.0,90.0,1.233,16.4,1.6108,,kuemper,kolosov,tandem,backup,backup+tandem,,5.5,1,0.0
2024,2024-12-19,2024020514,reg,NJD,CBJ,0,1,1,1,6,19.0,3,0,2,2,5,4,15,15,12,10,90.0,73.3,50.0,80.0,1.833,17.77,1.8466,,allen,merzlikins,backup,starter,backup+starter,,6.5,1,0.0
2024,2024-12-19,2024020515,reg,PIT,NSH,1,2,3,0,9,20.0,3,0,2,2,4,4,15,15,11,13,80.0,80.0,70.0,80.0,1.5,17.87,1.6371,,jarry,saros,backup,starter,backup+starter,,5.5,1,0.0
2024,2024-12-19,2024020516,reg,SEA,CHI,0,0,0,1,4,20.5,3,0,2,2,4,4,15,15,12,12,80.0,80.0,70.0,80.0,1.634,17.44,1.7289,1,daccord,soderblom,starter,backup,backup+starter,,5.5,1,0.0
2024,2024-12-19,2024020517,reg,OTT,CGY,1,1,2,1,5,21.0,3,0,2,2,3,4,15,15,11,13,70.0,79.3,90.0,90.0,1.466,18.96,1.7567,1,ullmark,vladar,starter,tandem,starter+tandem,,5.5,1,0.0
2024,2024-12-19,2024020518,reg,BOS,EDM,2,0,2,1,5,21.0,3,0,2,3,5,3,15,15,11,12,80.0,76.7,90.0,80.0,1.8,18.6,1.9047,,swayman,skinner,starter,starter,starter+starter,,6.5,1,0.0
2024,2024-12-19,2024020519,reg,VAN,VGK,1,0,1,1,4,22.0,3,0,1,4,4,5,15,15,12,12,90.0,80.0,50.0,80.0,1.6,17.87,1.6076,,lankinen,hill,starter,starter,starter+starter,,5.5,1,0.0
